???ID,?????,???????,??????,??????, ??? ,????,??????, ??? 
1728,2019-12-15,53,????????,BH060630," 139,600 ",14,0.1," 1,758,960 "
1729,2019-12-15,23,??????????,TV090359," 816,500 ",22,0," 17,963,000 "
1730,2019-12-15,12,???????,SP320528," 285,000 ",25,0," 7,125,000 "
1731,2019-12-15,42,?¯C????,EP330673," 71,500 ",5,0.1," 321,750 "
1732,2019-12-15,5,???????,CA270440," 502,000 ",5,0," 2,510,000 "
1733,2019-12-15,12,???????,SP320528," 285,000 ",7,0," 1,995,000 "
1734,2019-12-16,2,????????,OA290174," 48,500 ",15,0," 727,500 "
1735,2019-12-16,1,???????,NT150598," 700,300 ",2,0," 1,400,600 "
1736,2019-12-16,18,????????,TV090349," 570,600 ",13,0," 7,417,800 "
1737,2019-12-16,48,????????,BP350679," 248,600 ",7,0," 1,740,200 "
1738,2019-12-16,1,???????,SP320700," 932,200 ",5,0.2," 3,728,800 "
1739,2019-12-16,2,????????,OA290174," 48,500 ",10,0," 485,000 "
1740,2019-12-17,36,?¢¬??????,PA220260," 17,400 ",4,0," 69,600 "
1741,2019-12-17,42,?¯C????,CA280299," 80,700 ",9,0," 726,300 "
1742,2019-12-17,26,???????,PA220124," 29,000 ",16,0," 464,000 "
1743,2019-12-17,11,???????,PA220319," 20,900 ",2,0," 41,800 "
1744,2019-12-18,48,????????,MP010010," 281,700 ",3,0.1," 760,590 "
1745,2019-12-18,40,????????,OA290044," 40,000 ",7,0.1," 252,000 "
1746,2019-12-18,14,?????,PJ190253," 1,085,800 ",2,0," 2,171,600 "
1747,2019-12-18,35,?????,PA220121," 15,500 ",3,0.1," 41,850 "
1748,2019-12-18,40,????????,OA290044," 40,000 ",2,0.1," 72,000 "
1749,2019-12-19,52,???²J,PA220226," 17,400 ",33,0," 574,200 "
1750,2019-12-19,11,???????,PA220069," 30,800 ",5,0," 154,000 "
1751,2019-12-19,41,???????,MP010043," 129,100 ",4,0.1," 464,760 "
1752,2019-12-19,41,???????,PA220267," 18,700 ",11,0," 205,700 "
1753,2019-12-20,8,?¡Æ?????,PA220338," 113,700 ",3,0," 341,100 "
1754,2019-12-20,21,???????,OA290024," 22,900 ",15,0," 343,500 "
1755,2019-12-20,32,????????,SP320540," 400,600 ",4,0," 1,602,400 "
1756,2019-12-20,21,???????,OA290024," 22,900 ",2,0," 45,800 "
1757,2019-12-21,29,?¨ù?????,SP320559," 356,000 ",2,0," 712,000 "
1758,2019-12-21,10,??????,CA270479," 242,300 ",24,0," 5,815,200 "
1759,2019-12-21,25,?????,MP010037," 94,300 ",3,0.1," 254,610 "
1760,2019-12-22,37,J????,BH060630," 139,600 ",4,0.1," 502,560 "
1761,2019-12-22,29,?¨ù?????,PA220085," 67,300 ",3,0," 201,900 "
1762,2019-12-22,26,???????,MP010037," 94,300 ",3,0.1," 254,610 "
1763,2019-12-22,46,?¥ì?????,CA280287," 520,400 ",3,0.1," 1,405,080 "
1764,2019-12-22,48,????????,TV090646," 816,500 ",31,0," 25,311,500 "
1765,2019-12-23,4,???????,OA290032," 43,700 ",5,0," 218,500 "
1766,2019-12-23,48,????????,CA280126," 37,700 ",15,0.1," 508,950 "
1767,2019-12-23,38,K????,TV090645," 455,400 ",3,0.1," 1,229,580 "
1768,2019-12-24,50,???¥í??????,SP320525," 285,000 ",7,0," 1,995,000 "
1769,2019-12-24,44,????????,DS240468," 398,200 ",3,0.1," 1,075,140 "
1770,2019-12-25,21,???????,PJ190251," 1,085,800 ",16,0," 17,372,800 "
1771,2019-12-25,7,??????,DS240472," 475,800 ",7,0.1," 2,997,540 "
1772,2019-12-25,7,??????,CA280128," 37,700 ",4,0.1," 135,720 "
1773,2019-12-25,30,???????,CA280132," 70,200 ",5,0.1," 315,900 "
1774,2019-12-26,13,??????,OA290135," 40,000 ",9,0," 360,000 "
1775,2019-12-26,18,????????,PJ190255," 628,600 ",1,0," 628,600 "
1776,2019-12-26,3,??????,EP330673," 71,500 ",4,0.1," 257,400 "
1777,2019-12-26,12,???????,PA220336," 36,400 ",5,0," 182,000 "
1778,2019-12-26,13,??????,OA290135," 40,000 ",9,0," 360,000 "
1779,2019-12-27,2,????????,PE040585," 201,800 ",4,0.1," 726,480 "
1780,2019-12-27,19,????????,CA270414," 551,800 ",4,0.1," 1,986,480 "
1781,2019-12-27,11,???????,BH060509," 34,600 ",7,0.1," 217,980 "
1782,2019-12-27,11,???????,SP320528," 285,000 ",19,0," 5,415,000 "
1783,2019-12-27,11,???????,SP320528," 285,000 ",3,0," 855,000 "
1784,2019-12-28,47,???¥í????,PJ190249," 907,400 ",20,0.1," 16,333,200 "
1785,2019-12-28,1,???????,PA220089," 131,200 ",1,0," 131,200 "
1786,2019-12-28,8,?¡Æ?????,PA220328," 85,000 ",12,0," 1,020,000 "
1787,2019-12-29,39,????????,PJ190610," 992,800 ",4,0," 3,971,200 "
1788,2019-12-29,19,????????,TV090342," 424,900 ",10,0," 4,249,000 "
1789,2019-12-29,53,????????,SP310576," 313,200 ",4,0," 1,252,800 "
1790,2019-12-29,29,?¨ù?????,OA290184," 53,200 ",2,0," 106,400 "
1791,2019-12-29,53,????????,SP310576," 313,200 ",7,0," 2,192,400 "
1792,2019-12-29,29,?¨ù?????,OA290184," 53,200 ",7,0," 372,400 "
1793,2019-12-30,22,????????,SP310549," 352,100 ",2,0," 704,200 "
1794,2019-12-30,47,???¥í????,CA270405," 608,400 ",7,0.1," 3,832,920 "
1795,2019-12-30,49,???????,PA220101," 24,200 ",7,0," 169,400 "
1796,2019-12-30,24,????????,MT180372," 78,700 ",25,0," 1,967,500 "
1797,2019-12-30,44,????????,OA290180," 48,800 ",23,0," 1,122,400 "
1798,2019-12-30,22,????????,SP310549," 352,100 ",5,0," 1,760,500 "
1799,2019-12-31,13,??????,NT150452," 518,000 ",12,0," 6,216,000 "
1800,2019-12-31,37,J????,MP010003," 242,700 ",3,0," 728,100 "
